layer,head,component,succ_mean,fail_mean,delta,n_succ,n_fail
0,14,harmful_instruction,0.0,0.0034130479389633058,-0.0034130479389633058,6,16
0,14,injected_reasoning,0.0,0.0005362976488081064,-0.0005362976488081064,6,16
0,15,benign_puzzle_scaffold,0.2573121533277102,0.2333972237715276,0.023914929556182574,6,16
0,15,final_answer_cue,0.7285816868769457,0.7691784929920564,-0.04059680611511074,6,16
0,15,harmful_instruction,0.0,0.010965243347130017,-0.010965243347130017,6,16
0,15,injected_reasoning,0.0,0.00030891388810527873,-0.00030891388810527873,6,16
0,16,benign_puzzle_scaffold,0.09065706656904197,0.0642209373097105,0.026436129259331476,6,16
0,16,final_answer_cue,0.9214241273663256,0.9390129680154874,-0.017588840649161774,6,16
0,16,harmful_instruction,0.0,0.014073176103020411,-0.014073176103020411,6,16
0,16,injected_reasoning,0.0,2.7407466195502504e-05,-2.7407466195502504e-05,6,16
0,17,benign_puzzle_scaffold,0.6452327108351709,0.666065406734929,-0.020832695899758114,6,16
0,17,final_answer_cue,0.30906443580559334,0.334477292281337,-0.02541285647574365,6,16
0,17,harmful_instruction,0.0,0.004191351505624151,-0.004191351505624151,6,16
0,17,injected_reasoning,0.0,0.0011972695059120878,-0.0011972695059120878,6,16
0,18,benign_puzzle_scaffold,0.0430565498139338,0.02860731529911373,0.01444923451482007,6,16
0,18,final_answer_cue,0.9690425625045509,0.9744043458202651,-0.005361783315714241,6,16
0,18,harmful_instruction,0.0,0.013559292919252782,-0.013559292919252782,6,16
0,18,injected_reasoning,0.0,1.4985232783974849e-05,-1.4985232783974849e-05,6,16
0,19,benign_puzzle_scaffold,0.09199452126293145,0.06333111424135188,0.028663407021579573,6,16
0,19,final_answer_cue,0.9218947366866325,0.9402278467092411,-0.018333110022608623,6,16
0,19,harmful_instruction,0.0,0.014109892267306398,-0.014109892267306398,6,16
0,19,injected_reasoning,0.0,1.983203906418712e-05,-1.983203906418712e-05,6,16
0,20,benign_puzzle_scaffold,0.5773599628843843,0.5960628296117274,-0.018702866727343115,6,16
0,20,final_answer_cue,0.38473006990391206,0.406155420175462,-0.02142535027154996,6,16
0,20,harmful_instruction,0.0,0.005109148416874875,-0.005109148416874875,6,16
0,20,injected_reasoning,0.0,0.0003339289208003441,-0.0003339289208003441,6,16
0,21,benign_puzzle_scaffold,0.4112729265521187,0.43053009734060443,-0.01925717078848571,6,16
0,21,final_answer_cue,0.5646578011428434,0.5697506833814622,-0.005092882238618812,6,16
0,21,harmful_instruction,0.0,0.006298226667598621,-0.006298226667598621,6,16
0,21,injected_reasoning,0.0,0.0006582753377244334,-0.0006582753377244334,6,16
0,22,benign_puzzle_scaffold,0.2762844827463781,0.3250694831389356,-0.048785000392557454,6,16
0,22,final_answer_cue,0.7121623551515426,0.6778534432297976,0.03430891192174501,6,16
0,22,harmful_instruction,0.0,0.010240507793255731,-0.010240507793255731,6,16
0,22,injected_reasoning,0.0,0.00011709294742630501,-0.00011709294742630501,6,16
0,23,benign_puzzle_scaffold,0.36950055355657585,0.35024486713754954,0.019255686419026308,6,16
0,23,final_answer_cue,0.6187140069938764,0.6505457805781316,-0.03183177358425526,6,16
0,23,harmful_instruction,0.0,0.006778096399021555,-0.006778096399021555,6,16
0,23,injected_reasoning,0.0,0.0002592877888598242,-0.0002592877888598242,6,16
0,24,benign_puzzle_scaffold,0.6872924440265429,0.6576594711565507,0.029632972869992225,6,16
0,24,final_answer_cue,0.2669306400955875,0.34447630983236704,-0.07754566973677957,6,16
0,24,harmful_instruction,0.0,0.004269978459316102,-0.004269978459316102,6,16
0,24,injected_reasoning,0.0,0.0010662348656358682,-0.0010662348656358682,6,16
0,25,benign_puzzle_scaffold,0.2278325682097391,0.21967367454570838,0.00815889366403072,6,16
0,25,final_answer_cue,0.7663235517327144,0.7828171467467782,-0.016493595014063778,6,16
0,25,harmful_instruction,0.0,0.009972570267141642,-0.009972570267141642,6,16
0,25,injected_reasoning,0.0,0.0004085811165759776,-0.0004085811165759776,6,16
0,26,benign_puzzle_scaffold,0.29377636344382313,0.21895147080777522,0.07482489263604791,6,16
0,26,final_answer_cue,0.7063513685013011,0.7828038990068781,-0.07645253050557699,6,16
0,26,harmful_instruction,0.0,0.010930173652819924,-0.010930173652819924,6,16
0,26,injected_reasoning,0.0,0.00010557117945168974,-0.00010557117945168974,6,16
0,27,benign_puzzle_scaffold,0.6365994321776248,0.7222991718852734,-0.08569973970764855,6,16
0,27,final_answer_cue,0.28197914863224366,0.2775721687543994,0.004406979877844275,6,16
0,27,harmful_instruction,0.0,0.002075182839970758,-0.002075182839970758,6,16
0,27,injected_reasoning,0.0,0.00031959159458016433,-0.00031959159458016433,6,16
0,28,benign_puzzle_scaffold,0.20948074776159897,0.15395554452221102,0.05552520323938795,6,16
0,28,final_answer_cue,0.8038233935782851,0.8498311665345608,-0.04600777295627567,6,16
0,28,harmful_instruction,0.0,0.010971776558826309,-0.010971776558826309,6,16
0,28,injected_reasoning,0.0,3.966806453814751e-05,-3.966806453814751e-05,6,16
0,29,benign_puzzle_scaffold,0.2370786027893899,0.17002342859325842,0.06705517419613147,6,16
0,29,final_answer_cue,0.7689979831210269,0.8321436153869315,-0.06314563226590464,6,16
0,29,harmful_instruction,0.0,0.011954639531355764,-0.011954639531355764,6,16
0,29,injected_reasoning,0.0,7.159373095148625e-05,-7.159373095148625e-05,6,16
0,30,benign_puzzle_scaffold,0.18737343418139144,0.17181449645068497,0.015558937730706462,6,16
0,30,final_answer_cue,0.8182189715214445,0.8315315494080331,-0.013312577886588572,6,16
0,30,harmful_instruction,0.0,0.011388550634802314,-0.011388550634802314,6,16
0,30,injected_reasoning,0.0,0.00011040369064430765,-0.00011040369064430765,6,16
0,31,benign_puzzle_scaffold,0.18257080580710996,0.1648461371972787,0.017724668609831268,6,16
0,31,final_answer_cue,0.8307175151829633,0.8399952379978286,-0.009277722814865275,6,16
0,31,harmful_instruction,0.0,0.011905903100202862,-0.011905903100202862,6,16
0,31,injected_reasoning,0.0,0.00010737716103354548,-0.00010737716103354548,6,16
0,32,benign_puzzle_scaffold,0.17609608433879068,0.17287472952228353,0.0032213548165071493,6,16
0,32,final_answer_cue,0.83014389903771,0.8310714432258202,-0.0009275441881101409,6,16
0,32,harmful_instruction,0.0,0.011367806291886008,-0.011367806291886008,6,16
0,32,injected_reasoning,0.0,0.00025085724058869025,-0.00025085724058869025,6,16
0,33,benign_puzzle_scaffold,0.8249846329470651,0.938209053993659,-0.1132244210465938,6,16
0,33,final_answer_cue,0.06090637900702645,0.05596671194343785,0.004939667063588601,6,16
0,33,harmful_instruction,0.0,0.0008154159868695933,-0.0008154159868695933,6,16
0,33,injected_reasoning,0.0,0.0037135377985937313,-0.0037135377985937313,6,16
0,34,benign_puzzle_scaffold,0.30938216999893225,0.30211666252501185,0.007265507473920407,6,16
0,34,final_answer_cue,0.6817949613388959,0.7009130051025292,-0.01911804376363324,6,16
0,34,harmful_instruction,0.0,0.011306121334233619,-0.011306121334233619,6,16
0,34,injected_reasoning,0.0,0.0007774015775653044,-0.0007774015775653044,6,16
0,35,benign_puzzle_scaffold,0.490489583882954,0.479880659797573,0.010608924085381,6,16
0,35,final_answer_cue,0.4793613846110836,0.5203395150872925,-0.04097813047620891,6,16
0,35,harmful_instruction,0.0,0.008635030815378197,-0.008635030815378197,6,16
0,35,injected_reasoning,0.0,0.0007264258281782279,-0.0007264258281782279,6,16
0,36,benign_puzzle_scaffold,0.2274715523985589,0.2307228285573277,-0.003251276158768801,6,16
0,36,final_answer_cue,0.7707790529618092,0.7724585719986852,-0.0016795190368760204,6,16
0,36,harmful_instruction,0.0,0.013135618839963,-0.013135618839963,6,16
0,36,injected_reasoning,0.0,0.0002838335237545383,-0.0002838335237545383,6,16
0,37,benign_puzzle_scaffold,0.28603743115509594,0.2697455786708841,0.016291852484211833,6,16
0,37,final_answer_cue,0.7016036804324668,0.730652570276059,-0.029048889843592218,6,16
0,37,harmful_instruction,0.0,0.008877421754996563,-0.008877421754996563,6,16
0,37,injected_reasoning,0.0,0.000138072389339606,-0.000138072389339606,6,16
0,38,benign_puzzle_scaffold,0.27079872144319656,0.2550468131778371,0.015751908265359438,6,16
0,38,final_answer_cue,0.7184749335691426,0.7452192271532999,-0.026744293584157308,6,16
0,38,harmful_instruction,0.0,0.008698828044953682,-0.008698828044953682,6,16
0,38,injected_reasoning,0.0,0.0001731363891910053,-0.0001731363891910053,6,16
0,39,benign_puzzle_scaffold,0.32847444531480835,0.30990445783129117,0.01856998748351718,6,16
0,39,final_answer_cue,0.6544221658019495,0.6904096512412967,-0.035987485439347267,6,16
0,39,harmful_instruction,0.0,0.008168389097305785,-0.008168389097305785,6,16
0,39,injected_reasoning,0.0,0.00019984452149847572,-0.00019984452149847572,6,16
1,0,benign_puzzle_scaffold,0.6300595227758897,0.6566902992393975,-0.026630776463507755,6,16
1,0,final_answer_cue,0.31345629597014285,0.3419490774757691,-0.02849278150562623,6,16
1,0,harmful_instruction,0.0,0.003638629280092156,-0.003638629280092156,6,16
1,0,injected_reasoning,0.0,0.0007606967540939181,-0.0007606967540939181,6,16
1,1,benign_puzzle_scaffold,0.7452499504721256,0.6751713259359329,0.07007862453619274,6,16
1,1,final_answer_cue,0.21444150772078888,0.32403912655469985,-0.10959761883391098,6,16
1,1,harmful_instruction,0.0,0.0007550859630568732,-0.0007550859630568732,6,16
1,1,injected_reasoning,0.0,0.0004163713808443061,-0.0004163713808443061,6,16
1,2,benign_puzzle_scaffold,0.53097684860515,0.5661525163529959,-0.03517566774784586,6,16
1,2,final_answer_cue,0.42157352306097856,0.4328418167462882,-0.011268293685309627,6,16
1,2,harmful_instruction,0.0,0.003402488520698354,-0.003402488520698354,6,16
1,2,injected_reasoning,0.0,0.0006935133672854397,-0.0006935133672854397,6,16
1,3,benign_puzzle_scaffold,0.4213287152154625,0.44140987101823576,-0.020081155802773254,6,16
1,3,final_answer_cue,0.5528948947630908,0.5590780622927946,-0.006183167529703715,6,16
1,3,harmful_instruction,0.0,0.005507101091667136,-0.005507101091667136,6,16
1,3,injected_reasoning,0.0,0.0007607382391240713,-0.0007607382391240713,6,16
1,4,benign_puzzle_scaffold,0.5317794674952029,0.5150618683019228,0.016717599193280086,6,16
1,4,final_answer_cue,0.42269617139906074,0.48444469588237876,-0.061748524483318024,6,16
1,4,harmful_instruction,0.0,0.007864738441027173,-0.007864738441027173,6,16
1,4,injected_reasoning,0.0,0.0007590944051715542,-0.0007590944051715542,6,16
1,5,benign_puzzle_scaffold,0.5667627128641367,0.5319843683885026,0.034778344475634104,6,16
1,5,final_answer_cue,0.40143248157567574,0.4692644191070311,-0.06783193753135536,6,16
1,5,harmful_instruction,0.0,0.0065163749812,-0.0065163749812,6,16
1,5,injected_reasoning,0.0,0.0007006493948750964,-0.0007006493948750964,6,16
1,6,benign_puzzle_scaffold,0.5054399370771053,0.4902388847158461,0.015201052361259237,6,16
1,6,final_answer_cue,0.46312038297093966,0.508774522732196,-0.045654139761256374,6,16
1,6,harmful_instruction,0.0,0.00275581691711449,-0.00275581691711449,6,16
1,6,injected_reasoning,0.0,0.0011298618317054812,-0.0011298618317054812,6,16
1,7,benign_puzzle_scaffold,0.7712788506054422,0.8497885473473823,-0.07850969674194008,6,16
1,7,final_answer_cue,0.1305545952727549,0.14460101387469815,-0.01404641860194325,6,16
1,7,harmful_instruction,0.0,0.0012663245558512729,-0.0012663245558512729,6,16
1,7,injected_reasoning,0.0,0.002202027844685362,-0.002202027844685362,6,16
1,8,benign_puzzle_scaffold,0.7377945000428814,0.6806430247515824,0.05715147529129894,6,16
1,8,final_answer_cue,0.1973409415754365,0.31865997427393367,-0.12131903269849717,6,16
1,8,harmful_instruction,0.0,0.004891284023623053,-0.004891284023623053,6,16
1,8,injected_reasoning,0.0,0.005608276706107552,-0.005608276706107552,6,16
1,9,benign_puzzle_scaffold,0.716118937788519,0.7434591995112396,-0.027340261722720638,6,16
1,9,final_answer_cue,0.2221348855343753,0.25569660848192954,-0.033561722947554246,6,16
1,9,harmful_instruction,0.0,0.0022898955888466933,-0.0022898955888466933,6,16
1,9,injected_reasoning,0.0,0.0013250898633469402,-0.0013250898633469402,6,16
1,10,benign_puzzle_scaffold,0.45293591373617637,0.3871674931983737,0.06576842053780269,6,16
1,10,final_answer_cue,0.5406731150008939,0.6161579621040947,-0.0754848471032008,6,16
1,10,harmful_instruction,0.0,0.006996556156952395,-0.006996556156952395,6,16
1,10,injected_reasoning,0.0,0.0006353947842652517,-0.0006353947842652517,6,16
1,11,benign_puzzle_scaffold,0.5209217097253119,0.46923091642513,0.05169079330018195,6,16
1,11,final_answer_cue,0.44203913689542507,0.5315512525573842,-0.08951211566195916,6,16
1,11,harmful_instruction,0.0,0.007168448026015137,-0.007168448026015137,6,16
1,11,injected_reasoning,0.0,0.0009872753929762064,-0.0009872753929762064,6,16
1,12,benign_puzzle_scaffold,0.766826764676582,0.8103400296021869,-0.04351326492560492,6,16
1,12,final_answer_cue,0.09506105635327078,0.1381676382318081,-0.04310658187853733,6,16
1,12,harmful_instruction,0.0,0.0003245953705244377,-0.0003245953705244377,6,16
1,12,injected_reasoning,0.0,0.003978035959794581,-0.003978035959794581,6,16
1,13,benign_puzzle_scaffold,0.17814161430670317,0.16261729113356763,0.01552432317313554,6,16
1,13,final_answer_cue,0.8146858141156773,0.8382209591942373,-0.023535145078560027,6,16
1,13,harmful_instruction,0.0,0.011328389459833204,-0.011328389459833204,6,16
1,13,injected_reasoning,0.0,0.0002500273680981105,-0.0002500273680981105,6,16
1,14,benign_puzzle_scaffold,0.4552306420368919,0.3833376445629886,0.07189299747390332,6,16
1,14,final_answer_cue,0.526780416738425,0.6175308139595858,-0.09075039722116074,6,16
1,14,harmful_instruction,0.0,0.007876402975388044,-0.007876402975388044,6,16
1,14,injected_reasoning,0.0,0.0007975653926307912,-0.0007975653926307912,6,16
1,15,benign_puzzle_scaffold,0.3272217281733362,0.19372717660703054,0.13349455156630569,6,16
1,15,final_answer_cue,0.6824303817406637,0.8092188537292134,-0.1267884719885497,6,16
1,15,harmful_instruction,0.0,0.008812671740994546,-0.008812671740994546,6,16
1,15,injected_reasoning,0.0,0.0001160231354904873,-0.0001160231354904873,6,16
1,16,benign_puzzle_scaffold,0.7842086984857762,0.8649959907300122,-0.08078729224423598,6,16
1,16,final_answer_cue,0.1221372099461217,0.13090092167957793,-0.00876371173345622,6,16
1,16,harmful_instruction,0.0,0.0003787448096923663,-0.0003787448096923663,6,16
1,16,injected_reasoning,0.0,0.002992229309326658,-0.002992229309326658,6,16
1,17,benign_puzzle_scaffold,0.3093185648491165,0.28209988197271724,0.02721868287639928,6,16
1,17,final_answer_cue,0.7128743722765211,0.7254354208712629,-0.01256104859474183,6,16
1,17,harmful_instruction,0.0,0.008978849001059865,-0.008978849001059865,6,16
1,17,injected_reasoning,0.0,0.00019926975777711218,-0.00019926975777711218,6,16
1,18,benign_puzzle_scaffold,0.7814350943968553,0.906119161573451,-0.12468406717659564,6,16
1,18,final_answer_cue,0.10730241426578359,0.09257397664856931,0.014728437617214277,6,16
1,18,harmful_instruction,0.0,0.0005633634713009416,-0.0005633634713009416,6,16
1,18,injected_reasoning,0.0,0.006217055413265015,-0.006217055413265015,6,16
1,19,benign_puzzle_scaffold,0.1531232470520132,0.09360591594542166,0.059517331106591534,6,16
1,19,final_answer_cue,0.8578162994052111,0.9096052601108178,-0.05178896070560668,6,16
1,19,harmful_instruction,0.0,0.010405628712779409,-0.010405628712779409,6,16
1,19,injected_reasoning,0.0,0.00015278390418737886,-0.00015278390418737886,6,16
1,20,benign_puzzle_scaffold,0.2523487946068989,0.24645283666441736,0.0058959579424815445,6,16
1,20,final_answer_cue,0.7351093576526514,0.7536665530659319,-0.01855719541328049,6,16
1,20,harmful_instruction,0.0,0.009071131326254665,-0.009071131326254665,6,16
1,20,injected_reasoning,0.0,0.00036773133427496626,-0.00036773133427496626,6,16
1,21,benign_puzzle_scaffold,0.2830506478525702,0.28825187139863545,-0.005201223546065226,6,16
1,21,final_answer_cue,0.6968899713952218,0.7119677607483963,-0.015077789353174498,6,16
1,21,harmful_instruction,0.0,0.007933901868974596,-0.007933901868974596,6,16
1,21,injected_reasoning,0.0,0.000453447578841727,-0.000453447578841727,6,16
1,22,benign_puzzle_scaffold,0.29804104001335,0.29941208860761337,-0.0013710485942633466,6,16
1,22,final_answer_cue,0.6647733251703131,0.6980129056038106,-0.033239580433497506,6,16
1,22,harmful_instruction,0.0,0.008236206058491687,-0.008236206058491687,6,16
1,22,injected_reasoning,0.0,0.00042169323797628126,-0.00042169323797628126,6,16
1,23,benign_puzzle_scaffold,0.5552675729593899,0.5766151875881742,-0.021347614628784317,6,16
1,23,final_answer_cue,0.36528432401148875,0.4197177653501558,-0.054433441338667066,6,16
1,23,harmful_instruction,0.0,0.003994821900875229,-0.003994821900875229,6,16
1,23,injected_reasoning,0.0,0.0005607779453958906,-0.0005607779453958906,6,16
1,24,benign_puzzle_scaffold,0.4737882077748456,0.5007002461242291,-0.02691203834938355,6,16
1,24,final_answer_cue,0.48359250588447944,0.49890685186593847,-0.015314345981459032,6,16
1,24,harmful_instruction,0.0,0.003450375653136573,-0.003450375653136573,6,16
1,24,injected_reasoning,0.0,0.0006302061664439281,-0.0006302061664439281,6,16
1,25,benign_puzzle_scaffold,0.6166875915338318,0.4403524877733728,0.17633510376045897,6,16
1,25,final_answer_cue,0.38452139448521644,0.5629234428038321,-0.17840204831861567,6,16
1,25,harmful_instruction,0.0,0.0029073211363359035,-0.0029073211363359035,6,16
1,25,injected_reasoning,0.0,0.0002938682418394816,-0.0002938682418394816,6,16
1,26,benign_puzzle_scaffold,0.6487544630876035,0.6594954510828004,-0.010740987995196849,6,16
1,26,final_answer_cue,0.3114814604607234,0.3403624882516869,-0.02888102779096352,6,16
1,26,harmful_instruction,0.0,0.0036101434330736,-0.0036101434330736,6,16
1,26,injected_reasoning,0.0,0.00218574376445293,-0.00218574376445293,6,16
1,27,benign_puzzle_scaffold,0.5334621499814997,0.48928625161253186,0.04417589836896779,6,16
1,27,final_answer_cue,0.4404411472185956,0.5105673338105944,-0.07012618659199876,6,16
1,27,harmful_instruction,0.0,0.003537882938535286,-0.003537882938535286,6,16
1,27,injected_reasoning,0.0,0.0006333208404727004,-0.0006333208404727004,6,16
1,28,benign_puzzle_scaffold,0.511885152471878,0.5019415665550824,0.009943585916795672,6,16
1,28,final_answer_cue,0.4435636336255102,0.49710180107654306,-0.05353816745103285,6,16
1,28,harmful_instruction,0.0,0.0051802700935526975,-0.0051802700935526975,6,16
1,28,injected_reasoning,0.0,0.0008723087689240375,-0.0008723087689240375,6,16
1,29,benign_puzzle_scaffold,0.7216400665908465,0.6541658622729638,0.06747420431788265,6,16
1,29,final_answer_cue,0.23700399878219724,0.34647686587324444,-0.1094728670910472,6,16
1,29,harmful_instruction,0.0,0.0014070525947268116,-0.0014070525947268116,6,16
1,29,injected_reasoning,0.0,0.0011569113208187718,-0.0011569113208187718,6,16
1,30,benign_puzzle_scaffold,0.22954875458663423,0.23639025335547337,-0.006841498768839133,6,16
1,30,final_answer_cue,0.7637201535227849,0.7660047040835747,-0.0022845505607898,6,16
1,30,harmful_instruction,0.0,0.011367692773636275,-0.011367692773636275,6,16
1,30,injected_reasoning,0.0,0.0003295920738167974,-0.0003295920738167974,6,16
1,31,benign_puzzle_scaffold,0.3933268753079595,0.3995737511019547,-0.006246875793995188,6,16
1,31,final_answer_cue,0.5732878016892712,0.6010845407940855,-0.027796739104814283,6,16
1,31,harmful_instruction,0.0,0.00707546633937407,-0.00707546633937407,6,16
1,31,injected_reasoning,0.0,0.00035810249168485793,-0.00035810249168485793,6,16
1,32,benign_puzzle_scaffold,0.5570188629380007,0.6152694306220701,-0.05825056768406933,6,16
1,32,final_answer_cue,0.38718502141237404,0.38279086996852424,0.004394151443849803,6,16
1,32,harmful_instruction,0.0,0.00459242334249477,-0.00459242334249477,6,16
1,32,injected_reasoning,0.0,0.000583336614371149,-0.000583336614371149,6,16
1,33,benign_puzzle_scaffold,0.38983293283505976,0.3618397776756016,0.02799315515945816,6,16
1,33,final_answer_cue,0.60237385080119,0.6432123833885469,-0.040838532587356924,6,16
1,33,harmful_instruction,0.0,0.00686256086842868,-0.00686256086842868,6,16
1,33,injected_reasoning,0.0,0.0005594884551947476,-0.0005594884551947476,6,16
1,34,benign_puzzle_scaffold,0.30593724128192495,0.3146474378601551,-0.008710196578230134,6,16
1,34,final_answer_cue,0.6963282558061746,0.6929691897267447,0.0033590660794299287,6,16
1,34,harmful_instruction,0.0,0.008330328024476426,-0.008330328024476426,6,16
1,34,injected_reasoning,0.0,0.0002109803026006224,-0.0002109803026006224,6,16
1,35,benign_puzzle_scaffold,0.6907200112919457,0.7277196456037831,-0.03699963431183739,6,16
1,35,final_answer_cue,0.22957849716297565,0.26661619388376046,-0.0370376967207848,6,16
1,35,harmful_instruction,0.0,0.0014008246451275126,-0.0014008246451275126,6,16
1,35,injected_reasoning,0.0,0.0014679995357942273,-0.0014679995357942273,6,16
1,36,benign_puzzle_scaffold,0.5245986597116973,0.5236190669554666,0.0009795927562307183,6,16
1,36,final_answer_cue,0.42609443174181055,0.4717810647730462,-0.04568663303123566,6,16
1,36,harmful_instruction,0.0,0.002210766506871853,-0.002210766506871853,6,16
1,36,injected_reasoning,0.0,0.0008076558635490409,-0.0008076558635490409,6,16
1,37,benign_puzzle_scaffold,0.8199780345672959,0.9406971979397988,-0.12071916337250288,6,16
1,37,final_answer_cue,0.041006381106176264,0.05010202650341815,-0.009095645397241885,6,16
1,37,harmful_instruction,0.0,0.000280239328357154,-0.000280239328357154,6,16
1,37,injected_reasoning,0.0,0.006360677772162371,-0.006360677772162371,6,16
1,38,benign_puzzle_scaffold,0.5725339302623906,0.5912337629929361,-0.01869983273054543,6,16
1,38,final_answer_cue,0.36166412272045373,0.4002128047416753,-0.03854868202122158,6,16
1,38,harmful_instruction,0.0,0.002665940934683153,-0.002665940934683153,6,16
1,38,injected_reasoning,0.0,0.0009978248116558508,-0.0009978248116558508,6,16
1,39,benign_puzzle_scaffold,0.6442097009122282,0.6267341255429866,0.017475575369241603,6,16
1,39,final_answer_cue,0.29162721031441424,0.3686946769885953,-0.07706746667418107,6,16
1,39,harmful_instruction,0.0,0.002494631319497998,-0.002494631319497998,6,16
1,39,injected_reasoning,0.0,0.0011983296968004484,-0.0011983296968004484,6,16
2,0,benign_puzzle_scaffold,0.7754953940219097,0.81742093870253,-0.041925544680620264,6,16
2,0,final_answer_cue,0.14265158222214974,0.17647143349127925,-0.03381985126912951,6,16
2,0,harmful_instruction,0.0,0.0016920500586828,-0.0016920500586828,6,16
